helpfulness_cat,neg,pos,CONTRADITON,ENTAILMENT,Subjective
1.0,0.042,0.245,0.0086127696558833,0.0450147315859794,0.5398809523809524
1.0,0.012,0.332,0.0071774399839341,0.0701436847448349,0.5849384825700615
1.0,0.157,0.2,0.710322380065918,0.0050232773646712,0.46766917293233096
1.0,0.019,0.252,0.0177757237106561,0.0454325415194034,0.5857142857142856
0.0,0.152,0.155,0.1290642768144607,0.0309261232614517,0.6071794871794872
1.0,0.183,0.052,0.0936242341995239,0.0176976416260004,0.21750000000000003
1.0,0.117,0.177,0.3243861794471741,0.0399427413940429,0.55
1.0,0.18,0.044,0.015830922871828,0.0018990350654348,0.42000000000000004
1.0,0.115,0.117,0.0,0.0,0.5406138645934564
1.0,0.104,0.114,0.4062473773956299,0.0195984859019517,0.5846153846153846
1.0,0.109,0.117,0.0,0.0,0.3637412137412137
1.0,0.008,0.233,0.0129588432610034,0.0159495491534471,0.5993055555555556
1.0,0.09,0.194,0.1906225681304931,0.0098174475133419,0.5018541324575808
1.0,0.057,0.229,0.0821677520871162,0.0121518578380346,0.6021935626102294
1.0,0.13,0.16,0.0377013869583606,0.1537017375230789,0.5207364341085271
1.0,0.026,0.26,0.0023963591083884,0.0371727310121059,0.6487179487179487
1.0,0.102,0.155,0.0072413068264722,0.0475383810698986,0.875
1.0,0.05,0.159,0.1572457253932953,0.0077638691291213,0.5285714285714286
1.0,0.043,0.204,0.0563084669411182,0.0128007195889949,0.5476190476190477
1.0,0.069,0.187,0.0016282073920592,0.045515090227127,0.5787698412698412
0.0,0.106,0.055,0.5667332410812378,0.0074916668236255,0.6219696969696972
0.0,0.068,0.23,0.0074064168147742,0.0242746565490961,0.46140350877192987
0.0,0.01,0.247,0.00385427265428,0.148216113448143,0.5323507180650038
0.0,0.039,0.24,0.0569045729935169,0.2291384488344192,0.5347826086956522
1.0,0.091,0.122,0.0146590238437056,0.0073258224874734,0.5166666666666667
1.0,0.076,0.308,0.0020850815344601,0.0021225332748144,0.4866666666666667
1.0,0.181,0.084,0.050738800317049,0.0290151983499526,0.6017468334135001
1.0,0.079,0.125,0.1125633716583252,0.0913884192705154,0.5395799611017003
1.0,0.061,0.111,0.2605012953281402,0.0141298677772283,0.4296251993620414
1.0,0.055,0.197,0.0079492796212434,0.00269769388251,0.5271428571428572
1.0,0.097,0.145,0.2333989292383194,0.0129633694887161,0.5066795366795367
1.0,0.023,0.343,0.0719111412763595,0.1024072542786598,0.6590909090909091
1.0,0.131,0.174,0.0,0.0,0.5311260330578511
1.0,0.103,0.258,0.0409016162157058,0.0080732386559247,0.5764172335600907
1.0,0.031,0.179,0.1351493895053863,0.0096888914704322,0.7183597883597884
1.0,0.035,0.178,0.0056056794710457,0.0470576994121074,0.525125313283208
1.0,0.105,0.154,0.0027761477977037,0.0078054969199001,0.6529761904761905
0.0,0.212,0.099,0.0350006185472011,0.004606919363141,0.5447530864197532
0.0,0.212,0.167,0.5616574883460999,0.0458568818867206,0.6015951439864483
0.0,0.101,0.147,0.0,0.0,0.6202642496392498
0.0,0.157,0.047,0.0149719882756471,0.0709879547357559,0.5128851540616246
0.0,0.074,0.129,0.0,0.0,0.5167103689960835
0.0,0.054,0.09,0.0,0.0,0.4935621976063152
0.0,0.083,0.148,0.3321678042411804,0.0160575807094573,0.4627777777777778
1.0,0.022,0.152,0.0247477479279041,0.0091127660125494,0.5664285714285714
1.0,0.112,0.146,0.2124703526496887,0.0043867826461791,0.5156858766233765
1.0,0.125,0.135,0.0368280410766601,0.0400152690708637,0.5186147186147186
0.0,0.118,0.204,0.3050213754177093,0.0550078488886356,0.43875000000000003
0.0,0.164,0.046,0.0523159764707088,0.0233552437275648,0.4033333333333334
0.0,0.131,0.166,0.3015131950378418,0.0812871381640434,0.5009803921568627
1.0,0.138,0.156,0.0433925241231918,0.004291670396924,0.5228907299596954
1.0,0.065,0.221,0.0,0.0,0.5783607350096711
1.0,0.069,0.14,0.004811116028577,0.0027975637931376,0.5679487179487179
1.0,0.14,0.118,0.1954766809940338,0.0315019413828849,0.5517361111111111
1.0,0.083,0.117,0.0173363927751779,0.0146096386015415,0.5575276575276575
1.0,0.109,0.113,0.0170342046767473,0.0176025312393903,0.4160256410256411
1.0,0.082,0.113,0.1256410479545593,0.0310311149805784,0.5083333333333333
1.0,0.051,0.302,0.003172873519361,0.0673344209790229,0.6035714285714285
1.0,0.058,0.251,0.0329545065760612,0.028981976211071,0.5146825396825397
1.0,0.095,0.201,0.0105751501396298,0.014106803573668,0.5602513227513228
0.0,0.083,0.132,0.6382278203964233,0.0045615560375154,0.5886299974535267
0.0,0.23,0.079,0.0120360748842358,0.0398490838706493,0.6495535714285714
1.0,0.167,0.0,0.0662392601370811,0.3449064195156097,0.0
1.0,0.033,0.249,0.0387473776936531,0.0296279732137918,0.5995370370370371
1.0,0.035,0.185,0.2460448145866394,0.0288651902228593,0.5583333333333333
1.0,0.0,0.132,0.0055379765108227,0.2602102756500244,0.5270833333333333
1.0,0.111,0.108,0.1308596432209015,0.0063858237117528,0.5673333333333334
0.0,0.029,0.145,0.1670329272747039,0.0261532608419656,0.6083333333333334
1.0,0.093,0.104,0.0313715636730194,0.0362231023609638,0.6200000000000001
1.0,0.197,0.105,0.1558348685503006,0.0211049783974885,0.5711538461538462
1.0,0.097,0.171,0.2114753425121307,0.0387750677764415,0.4611111111111112
1.0,0.043,0.095,0.0077854371629655,0.0108028464019298,0.6398095238095237
0.0,0.063,0.267,0.0336181297898292,0.0070840837433934,0.5216253443526171
0.0,0.086,0.294,0.0282592978328466,0.8975974917411804,0.7375
1.0,0.0,0.078,0.1347714811563491,0.0539586618542671,0.45999999999999996
0.0,0.0,0.211,0.0017766680102795,0.0861836224794387,0.5128571428571428
0.0,0.0,0.537,0.0108343353495001,0.1873539537191391,0.645
0.0,0.142,0.443,0.023567983880639,0.3492250740528106,0.9
0.0,0.0,0.645,0.0066132294014096,0.3350062966346741,0.3
0.0,0.0,0.327,0.0226620882749557,0.2748588621616363,1.0
0.0,0.235,0.0,0.0464656613767147,0.1239712834358215,0.5178571428571428
0.0,0.0,0.745,0.0047184363938868,0.4270790219306946,0.95
0.0,0.0,0.285,0.0275102742016315,0.1059543043375015,0.75
0.0,0.0,0.536,0.0058104186318814,0.5193402171134949,0.7666666666666666
0.0,0.065,0.128,0.0528109185397625,0.0093958806246519,0.5068518518518519
1.0,0.098,0.128,0.0,0.0,0.46706349206349207
1.0,0.12,0.205,0.0,0.0,0.6006354875283447
1.0,0.028,0.149,0.0035729606170207,0.001628938363865,0.490625
0.0,0.083,0.11,0.1012603417038917,0.0072343312203884,0.3392361111111111
0.0,0.189,0.0,0.0187111645936965,0.4212444722652435,0.5
0.0,0.0,0.118,0.0177720356732606,0.057159524410963,0.5
1.0,0.043,0.204,0.0016818498261272,0.0036328027490526,0.6483465608465608
0.0,0.0,0.24,0.0024591693654656,0.0403857789933681,0.5696428571428572
1.0,0.105,0.055,0.05838218703866,0.0032689201179891,0.6410714285714286
1.0,0.133,0.0,0.0649096444249153,0.1924396306276321,0.16666666666666666
1.0,0.0,0.399,0.0164146646857261,0.3477387130260467,0.7025
0.0,0.075,0.155,0.7542734742164612,0.0343648828566074,0.47874579124579125
0.0,0.237,0.116,0.0101657379418611,0.0333389043807983,0.5033333333333333
0.0,0.008,0.132,0.043469350785017,0.0234088096767663,0.4310111989459815
0.0,0.075,0.148,0.137776494026184,0.0116212973371148,0.3765151515151515
0.0,0.1,0.155,0.1616193354129791,0.0523178353905677,0.5037469937469937
1.0,0.079,0.108,0.0625590309500694,0.0410410724580287,0.5753623188405796
1.0,0.068,0.128,0.0316563174128532,0.0625544786453247,0.27714393939393933
1.0,0.15,0.134,0.0614453181624412,0.0131208794191479,0.47134502923976607
1.0,0.156,0.222,0.0491351634263992,0.1667641550302505,0.5
1.0,0.151,0.112,0.0436257123947143,0.4290957748889923,0.5755555555555555
0.0,0.0,0.188,0.0539444424211978,0.2025377452373504,0.5666666666666667
0.0,0.0,0.248,0.0052217291668057,0.0442985966801643,0.6083333333333334
0.0,0.0,0.505,0.0271912608295679,0.3208377659320831,0.2
0.0,0.0,0.171,0.0099380230531096,0.1076583713293075,0.6
0.0,0.0,0.267,0.0131808826699852,0.3505299389362335,0.4
0.0,0.0,0.353,0.4680620431900024,0.0786408707499504,0.6694444444444444
0.0,0.064,0.224,0.0684990063309669,0.1087922006845474,0.5875
0.0,0.0,0.257,0.0894130691885948,0.3679715096950531,0.6777777777777777
0.0,0.021,0.374,0.0392987914383411,0.0787386670708656,0.3376543209876543
0.0,0.0,0.315,0.0051339166238904,0.0617462135851383,0.6958333333333334
0.0,0.157,0.359,0.0537168681621551,0.1448242962360382,0.85
0.0,0.0,0.53,0.0055894856341183,0.1588875204324722,0.8
0.0,0.0,0.272,0.0095626898109912,0.2386348694562912,0.3333333333333333
0.0,0.0,0.189,0.0263798460364341,0.1733358055353164,0.0
0.0,0.046,0.46,0.9469619989395142,0.0067356918007135,0.7055555555555556
0.0,0.037,0.253,0.0388244874775409,0.0370648242533206,0.5484848484848485
0.0,0.0,0.292,0.0125273074954748,0.4429470598697662,1.0
0.0,0.0,0.248,0.0040671364404261,0.5297582745552063,0.76
0.0,0.0,0.223,0.0013751811347901,0.0501898862421512,0.75
1.0,0.105,0.029,0.126795008778572,0.0272566899657249,0.5543859649122806
1.0,0.14,0.096,0.0,0.0,0.5688765656112594
1.0,0.16,0.119,0.0231930743902921,0.0105642266571521,0.3889926739926739
1.0,0.163,0.063,0.065955139696598,0.0072027775458991,0.5415584415584416
1.0,0.032,0.178,0.0032507553696632,0.0054671540856361,0.5015527950310559
1.0,0.028,0.111,0.0,0.0,0.4860401002506265
1.0,0.012,0.281,0.3219958245754242,0.0325981751084327,0.5328042328042328
1.0,0.09,0.128,0.0127662243321537,0.011780054308474,0.43803948576675844
1.0,0.015,0.307,0.0154652316123247,0.0279615595936775,0.5102813852813852
1.0,0.13,0.079,0.0554105229675769,0.0199268795549869,0.39253246753246757
1.0,0.1,0.176,0.006545839831233,0.0018885597819462,0.494375
1.0,0.016,0.153,0.9058110117912292,0.0057785687968134,0.38914418914418913
1.0,0.025,0.241,0.0863178893923759,0.0758861899375915,0.5557148869648869
1.0,0.011,0.221,0.0918050035834312,0.0150896962732076,0.5976870748299319
0.0,0.187,0.065,0.0305386539548635,0.0258486121892929,0.5767006802721089
1.0,0.038,0.224,0.2289513051509857,0.0187363754957914,0.3734782608695652
1.0,0.098,0.366,0.0041051870211958,0.0086682075634598,0.5492063492063491
1.0,0.017,0.238,0.0105146309360861,0.0070570856332778,0.6277777777777778
1.0,0.171,0.096,0.1579371839761734,0.2132025808095932,0.6113765689237387
1.0,0.24,0.083,0.0246465317904949,0.4494743347167969,0.5285714285714286
1.0,0.214,0.109,0.0,0.0,0.6718625175146913
1.0,0.157,0.044,0.5683196187019348,0.0647678300738334,0.5139384920634921
1.0,0.164,0.036,0.0122054079547524,0.0707755982875824,0.6587662337662338
1.0,0.209,0.0,0.0030641024932265,0.0520467683672905,0.3972222222222222
0.0,0.0,0.409,0.0253349263221025,0.040358480066061,0.5708333333333333
0.0,0.14,0.14,0.1282471120357513,0.1585906893014907,0.6
1.0,0.14,0.066,0.1042952090501785,0.0077136866748332,0.41372452333990795
1.0,0.085,0.231,0.4004910588264465,0.048252634704113,0.6051058201058201
1.0,0.08,0.443,0.0524822026491165,0.0435852408409118,0.7178571428571429
0.0,0.121,0.125,0.0034859136212617,0.00172791746445,0.4166666666666667
0.0,0.266,0.0,0.0015435251407325,0.5220625996589661,0.4832142857142857
0.0,0.046,0.175,0.6964238286018372,0.0236411094665527,0.48497023809523815
0.0,0.156,0.059,0.0195896923542022,0.2096813768148422,0.5816326530612245
0.0,0.093,0.254,0.0149766644462943,0.0020709487143903,0.5869696969696968
0.0,0.0,0.281,0.0368281602859497,0.1078771874308586,0.675
0.0,0.045,0.157,0.0043765641748905,0.2121648043394088,0.5
0.0,0.118,0.218,0.0141772981733083,0.1058786660432815,0.8
0.0,0.093,0.193,0.045985996723175,0.0777327120304107,0.65
1.0,0.085,0.128,0.0417494252324104,0.0058755534701049,0.7312500000000001
1.0,0.11,0.172,0.1496023833751678,0.0093565806746482,0.5066558441558442
1.0,0.0,0.277,0.0210161115974187,0.0165229048579931,0.5727272727272728
1.0,0.228,0.076,0.6663051843643188,0.0265079084783792,0.4277777777777778
1.0,0.085,0.074,0.0972296670079231,0.0154095375910401,0.5089826839826841
1.0,0.186,0.059,0.1653847098350525,0.126374676823616,0.48465136054421765
1.0,0.149,0.057,0.839029848575592,0.0013317122356966,0.27777777777777773
1.0,0.025,0.216,0.0032904669642448,0.0066507249139249,0.5821428571428572
1.0,0.068,0.201,0.0052018682472407,0.010590155608952,0.619467787114846
1.0,0.128,0.114,0.0,0.0,0.5357853084415585
1.0,0.069,0.268,0.5198613405227661,0.0092148231342434,0.6336257309941521
1.0,0.132,0.244,0.2556670010089874,0.0504570379853248,0.7061250805931657
0.0,0.194,0.176,0.2612792253494262,0.0146579332649707,0.6565696649029982
0.0,0.117,0.107,0.03092454187572,0.0241946093738079,0.5375000000000001
0.0,0.281,0.144,0.0148631809279322,0.0194802079349756,0.6067340067340068
0.0,0.184,0.112,0.0,0.0,0.568833403567917
1.0,0.158,0.097,0.151679590344429,0.0125015182420611,0.531663929939792
1.0,0.049,0.198,0.0070968572981655,0.0292774569243192,0.43200396825396825
0.0,0.123,0.073,0.035412173718214,0.054355002939701,0.4117765567765569
1.0,0.014,0.17,0.042617779225111,0.0057269730605185,0.5307539682539683
1.0,0.05,0.37,0.0705376788973808,0.021857326850295,0.78
1.0,0.023,0.219,0.0207611210644245,0.0174138750880956,0.5111067503924647
1.0,0.055,0.141,0.0113260364159941,0.0256435815244913,0.785
1.0,0.036,0.252,0.0059372377581894,0.0558553859591484,0.6499999999999999
1.0,0.063,0.16,0.1231875345110893,0.0038691028021275,0.6607142857142857
1.0,0.0,0.317,0.0045656412839889,0.2773978114128113,0.62
1.0,0.06,0.232,0.1328160166740417,0.0408752560615539,0.5416666666666666
1.0,0.0,0.388,0.0056873643770813,0.2979558110237121,0.8333333333333334
1.0,0.064,0.149,0.0759252607822418,0.0196334179490804,0.4504092261904762
1.0,0.033,0.231,0.0200978405773639,0.0232032258063554,0.6916666666666668
1.0,0.0,0.301,0.0016615256899967,0.0036224476061761,0.7986111111111112
1.0,0.036,0.096,0.1597210317850113,0.0069610904902219,0.42537499999999995
1.0,0.0,0.209,0.0089412126690149,0.0139760421589016,0.575
1.0,0.088,0.124,0.0,0.0,0.48949804164089883
1.0,0.0,0.0,0.1122753322124481,0.0025829540099948,0.39999999999999997
1.0,0.267,0.055,0.1203492879867553,0.004341036081314,0.925
1.0,0.126,0.041,0.0348357185721397,0.0354785360395908,0.4880681818181818
1.0,0.06,0.143,0.5509803891181946,0.0411556549370288,0.79
1.0,0.255,0.144,0.1106915771961212,0.0046216617338359,0.5
1.0,0.127,0.17,0.4269555211067199,0.0130902826786041,0.6444444444444445
1.0,0.149,0.211,0.0330311954021453,0.0430535562336444,0.4945389266817838
1.0,0.139,0.137,0.0166939236223697,0.0046354811638593,0.41768707482993195
0.0,0.03,0.139,0.3288398087024688,0.004698775243014,0.46800595238095244
0.0,0.169,0.131,0.5292823314666748,0.0366887040436267,0.48395691609977326
0.0,0.06,0.21,0.0316052883863449,0.099966712296009,0.6162660256410257
0.0,0.085,0.254,0.0924614742398262,0.0045106266625225,0.5254166666666665
0.0,0.035,0.281,0.1817974299192428,0.0177334789186716,0.496604938271605
0.0,0.057,0.227,0.0,0.0,0.5577050264550265
0.0,0.034,0.195,0.005959487054497,0.08777467161417,0.395
0.0,0.028,0.262,0.0167656689882278,0.0221535060554742,0.45864426578712286
0.0,0.115,0.225,0.1504432111978531,0.0284493248909711,0.6522222222222223
0.0,0.064,0.22,0.0,0.0,0.6725415530971085
0.0,0.097,0.337,0.1958121508359909,0.3729700744152069,0.6040123456790122
0.0,0.194,0.084,0.0095829190686345,0.1486504822969436,0.5925925925925924
0.0,0.093,0.223,0.0190936885774135,0.0534145198762416,0.6085227272727272
0.0,0.0,0.295,0.5661137104034424,0.0447711087763309,0.520060606060606
0.0,0.11,0.097,0.0598453618586063,0.0993262529373169,0.5261904761904762
0.0,0.019,0.324,0.0050873663276433,0.0089622493833303,0.5447261072261074
0.0,0.103,0.157,0.6180912852287292,0.0457533560693264,0.4661487322201607
0.0,0.069,0.227,0.2103728950023651,0.0040262131951749,0.6207323232323232
0.0,0.079,0.15,0.0110384570434689,0.0274675004184246,0.6838541666666665
0.0,0.057,0.175,0.1056727021932601,0.0214453060179948,0.5794444444444444
0.0,0.123,0.189,0.0,0.0,0.567280268750857
1.0,0.166,0.127,0.0,0.0,0.5551537698412699
1.0,0.05,0.186,0.005094897467643,0.0201839096844196,0.5469999999999999
1.0,0.118,0.174,0.0284430552273988,0.3550318479537964,1.0
1.0,0.162,0.079,0.0230087488889694,0.0591003410518169,0.5541934791934792
1.0,0.112,0.137,0.0043424810282886,0.044115662574768,0.4880701754385965
1.0,0.059,0.172,0.0049941278994083,0.1135516613721847,0.4822222222222222
1.0,0.054,0.215,0.1242398172616958,0.0794713944196701,0.3416666666666667
1.0,0.103,0.123,0.0,0.0,0.4860211874846021
1.0,0.011,0.205,0.0973132029175758,0.0083597060292959,0.6248196248196248
1.0,0.117,0.093,0.0,0.0,0.49481643356643334
1.0,0.062,0.237,0.0029519761446863,0.6596006155014038,0.4841666666666667
1.0,0.065,0.112,0.2317145019769668,0.0045939036644995,0.5761904761904761
0.0,0.107,0.065,0.011890809983015,0.014584744349122,0.5446428571428571
1.0,0.028,0.177,0.0642420649528503,0.0407158099114894,0.5549465240641711
1.0,0.184,0.071,0.0212782379239797,0.0101094087585806,0.6375000000000001
1.0,0.096,0.151,0.0263824742287397,0.0076934127137064,0.5902447089947089
1.0,0.133,0.181,0.017375573515892,0.0106025310233235,0.44999999999999996
1.0,0.209,0.0,0.0368050672113895,0.1050969511270523,0.39166666666666666
1.0,0.145,0.155,0.0,0.0,0.5139506172839506
1.0,0.085,0.288,0.0829349979758262,0.0296908672899007,0.42948717948717946
1.0,0.048,0.142,0.0508536361157894,0.014693658798933,0.594560606060606
1.0,0.113,0.22,0.0,0.0,0.5440902410346855
1.0,0.055,0.279,0.0125628616660833,0.0332550555467605,0.6285714285714284
0.0,0.028,0.244,0.2628806531429291,0.0129260877147316,0.5432773109243696
1.0,0.071,0.065,0.0038901390507817,0.0107979783788323,0.4864102564102565
1.0,0.07,0.23,0.0088251419365406,0.0115786353126168,0.5118186423505573
1.0,0.048,0.166,0.0033215719740837,0.0432429164648056,0.6553719008264463
1.0,0.066,0.184,0.0028945615049451,0.0091189760714769,0.4389770723104056
0.0,0.058,0.248,0.1115852296352386,0.0371936559677124,0.6301282051282051
1.0,0.213,0.06,0.0007211352931335,0.0050972434692084,0.5909722222222222
1.0,0.069,0.207,0.0112980511039495,0.0436920933425426,0.5713235294117647
1.0,0.091,0.11,0.0,0.0,0.4426343636869953
1.0,0.066,0.16,0.1069503352046012,0.0115460017696022,0.6321428571428571
1.0,0.082,0.171,0.0134297711774706,0.0504580624401569,0.5910430839002266
0.0,0.02,0.224,0.0054926038719713,0.2380864471197128,0.35964285714285715
1.0,0.117,0.193,0.1167536154389381,0.0083608767017722,0.5144444444444444
1.0,0.044,0.277,0.0295290853828191,0.0171971712261438,0.7130952380952381
0.0,0.094,0.219,0.4023355841636657,0.0183784607797861,0.49461451247165533
1.0,0.082,0.256,0.0086871869862079,0.0761827304959297,0.6357142857142858
1.0,0.065,0.199,0.0031352718360722,0.0962220430374145,0.5467647058823529
1.0,0.229,0.245,0.1310066878795623,0.0991068333387374,0.5972222222222222
1.0,0.269,0.104,0.0355587638914585,0.0825564339756965,0.6557692307692308
1.0,0.119,0.233,0.0310831721872091,0.0330627150833606,0.6104554865424431
1.0,0.177,0.157,0.0,0.0,0.586444099378882
1.0,0.049,0.276,0.05722251906991,0.014049713499844,0.5838235294117646
1.0,0.252,0.106,0.0248400028795003,0.0357308164238929,0.7032407407407407
0.0,0.037,0.227,0.1007093861699104,0.0088465437293052,0.3755238095238095
0.0,0.069,0.186,0.1009875014424324,0.007611793000251,0.6122023809523809
0.0,0.145,0.108,0.0428947545588016,0.0065505346283316,0.5058333333333332
0.0,0.057,0.196,0.5812800526618958,0.0156313087791204,0.4591269841269841
0.0,0.192,0.077,0.1165191084146499,0.050152588635683,0.632986111111111
0.0,0.2,0.091,0.0487039946019649,0.1032282337546348,0.4204816017316016
0.0,0.148,0.081,0.7511757612228394,0.0458860769867897,0.4139610389610389
0.0,0.126,0.084,0.269043892621994,0.0201105624437332,0.43203703703703705
0.0,0.122,0.074,0.0679193958640098,0.0710684731602668,0.5390692640692639
0.0,0.08,0.189,0.0,0.0,0.5654612873465331
0.0,0.13,0.101,0.0757565051317215,0.0290630366653203,0.6409536541889483
0.0,0.008,0.141,0.0823601186275482,0.1734229475259781,0.511904761904762
0.0,0.106,0.157,0.0,0.0,0.6052336860670191
0.0,0.206,0.159,0.026064021512866,0.0285207573324441,0.7157142857142856
0.0,0.083,0.115,0.0,0.0,0.44505288525907094
0.0,0.132,0.164,0.02678650803864,0.0384801402688026,0.4274999999999999
0.0,0.126,0.227,0.041037056595087,0.0299325231462717,0.5907467532467533
0.0,0.108,0.121,0.0856601446866989,0.0409578494727611,0.4651889263000375
0.0,0.139,0.095,0.0,0.0,0.5449394137065372
0.0,0.192,0.137,0.2185709774494171,0.0501604489982128,0.5664438502673796
0.0,0.08,0.161,0.0175997745245695,0.0395845510065555,0.5027777777777778
0.0,0.18,0.113,0.0139564592391252,0.0056212171912193,0.50854119425548
0.0,0.098,0.088,0.08169437199831,0.0150908222422003,0.4231753014011078
0.0,0.084,0.088,0.0,0.0,0.4750208986415884
0.0,0.08,0.071,0.0116270249709486,0.0690533369779586,0.5461111111111111
0.0,0.119,0.191,0.0442623496055603,0.0683091953396797,0.6529195011337867
0.0,0.103,0.097,0.0363930612802505,0.056259348988533,0.5235610979929162
0.0,0.191,0.23,0.669870913028717,0.0132833179086446,0.6341435185185186
0.0,0.092,0.13,0.2012015134096145,0.0126876225695014,0.5874523007856342
0.0,0.112,0.166,0.0,0.0,0.5111985472154966
0.0,0.091,0.127,0.0190243925899267,0.0074188532307744,0.34782913165266105
0.0,0.083,0.186,0.0795472040772438,0.0132853481918573,0.4236111111111111
0.0,0.116,0.103,0.0315266177058219,0.0830179750919342,0.5421258034894398
0.0,0.135,0.108,0.0,0.0,0.53262077294686
0.0,0.125,0.145,0.1672014445066452,0.0286512430757284,0.5431558831558833
0.0,0.184,0.094,0.0122134843841195,0.0583179518580436,0.45899999999999996
0.0,0.149,0.171,0.019244760274887,0.0242319349199533,0.4478835978835979
0.0,0.126,0.116,0.0764823257923126,0.0111527945846319,0.580322299651568
0.0,0.205,0.081,0.0165101028978824,0.0062651121988892,0.5898550724637681
0.0,0.065,0.123,0.01653853058815,0.0114347413182258,0.6054924242424242
0.0,0.079,0.217,0.0,0.0,0.5296035128066378
0.0,0.158,0.094,0.8016071319580078,0.0063433637842535,0.5473469387755102
0.0,0.115,0.097,0.0698142647743225,0.0238703284412622,0.5182186948853615
0.0,0.062,0.072,0.0846700742840766,0.0552795752882957,0.4195180258338153
0.0,0.057,0.14,0.0,0.0,0.5172945205479451
0.0,0.057,0.114,0.0,0.0,0.4825863678804855
0.0,0.17,0.094,0.0952836871147155,0.0648290887475013,0.5889003673094582
0.0,0.11,0.061,0.0284131672233343,0.0482386834919452,0.5891025641025641
0.0,0.182,0.045,0.4053154289722442,0.0376989729702472,0.5834722222222223
0.0,0.083,0.229,0.0097980527207255,0.4027928411960602,0.5305026455026455
1.0,0.21,0.233,0.0404865257441997,0.0048742950893938,0.6309523809523808
1.0,0.121,0.114,0.0095127746462821,0.0391696766018867,0.5686649659863946
1.0,0.09,0.16,0.0177941434085369,0.0129008721560239,0.49047619047619045
0.0,0.162,0.026,0.0468527749180793,0.146401509642601,0.5403846153846154
1.0,0.088,0.269,0.0,0.0,0.6124955908289242
1.0,0.058,0.132,0.5274154543876648,0.0335018895566463,0.5104808590102708
1.0,0.083,0.21,0.0,0.0,0.5391658597250701
1.0,0.079,0.178,0.0361098758876323,0.008350932970643,0.5609649122807019
1.0,0.084,0.145,0.0,0.0,0.4968449875741542
1.0,0.061,0.15,0.0,0.0,0.43176406926406924
1.0,0.05,0.287,0.2327123582363128,0.0892814099788665,0.5729166666666666
1.0,0.08,0.132,0.1130967587232589,0.0334084518253803,0.46374458874458874
0.0,0.0,0.315,0.0008676968864165,0.004075180273503,0.4600000000000001
1.0,0.098,0.201,0.0704329386353492,0.103078968822956,0.6189814814814815
1.0,0.027,0.246,0.1010014116764068,0.0059139323420822,0.6053888888888889
1.0,0.122,0.101,0.0028155061881989,0.0021666716784238,0.5170634920634921
0.0,0.091,0.041,0.0335578881204128,0.0089079840108752,0.56875
0.0,0.066,0.078,0.727691650390625,0.0168308541178703,0.46071428571428574
1.0,0.042,0.178,0.2862019538879394,0.0033624332863837,0.29404761904761906
1.0,0.0,0.519,0.0017712846165522,0.3373712599277496,0.65
1.0,0.0,0.204,0.1639166176319122,0.379381775856018,0.65
1.0,0.0,0.062,0.0157157853245735,0.0617839246988296,0.77
0.0,0.182,0.192,0.0472098290920257,0.00613330071792,0.5751414141414143
0.0,0.136,0.193,0.0502777993679046,0.0070909606292843,0.4974358974358975
1.0,0.152,0.138,0.0156961735337972,0.0095490124076604,0.7111111111111111
1.0,0.112,0.076,0.4745179116725921,0.0098699070513248,0.6666666666666666
1.0,0.07,0.23,0.0111376577988266,0.1285070329904556,0.5958333333333333
1.0,0.065,0.274,0.3761523067951202,0.0142930354923009,0.5124716553287982
1.0,0.062,0.184,0.2420584112405777,0.0282837785780429,0.5194312169312169
1.0,0.108,0.23,0.216677650809288,0.0389473885297775,0.5815873015873015
0.0,0.234,0.166,0.0244261380285024,0.0087832976132631,0.6
1.0,0.0,0.132,0.1487892568111419,0.1124619916081428,0.4375
1.0,0.243,0.0,0.0047403471544384,0.0928375199437141,0.35555555555555557
1.0,0.304,0.0,0.0125531321391463,0.3979636132717132,0.6666666666666666
1.0,0.043,0.014,0.0823157951235771,0.1575282216072082,0.0
1.0,0.0,0.236,0.0809903666377067,0.3687067329883575,0.0
1.0,0.141,0.096,0.0373052544891834,0.0035547318402677,0.3333333333333333
1.0,0.484,0.0,0.0062697576358914,0.3625178635120392,0.9333333333333333
0.0,0.0,0.604,0.012280193157494,0.0697576478123664,0.825
1.0,0.105,0.089,0.0868814215064048,0.0134351104497909,0.39675925925925937
1.0,0.177,0.075,0.2724387049674988,0.003599215298891,0.41269841269841273
1.0,0.157,0.14,0.0063482541590929,0.0018107126234099,0.5239605110336818
1.0,0.016,0.161,0.5150738954544067,0.032835554331541,0.46255411255411255
0.0,0.125,0.151,0.0272372514009475,0.0098365908488631,0.33958333333333335
1.0,0.17,0.245,0.0317410454154014,0.0278856307268142,0.4403508771929825
1.0,0.152,0.143,0.1596065908670425,0.1796034425497055,0.4654761904761904
1.0,0.214,0.07,0.0248895585536956,0.6340314149856567,0.5515151515151515
0.0,0.101,0.105,0.0049907914362847,0.1541392654180526,0.4363553113553114
1.0,0.05,0.122,0.0,0.0,0.37612781954887214
1.0,0.039,0.222,0.0095586320385336,0.0824379995465278,0.5586805555555555
1.0,0.094,0.066,0.0,0.0,0.42805081097764025
1.0,0.109,0.118,0.0307213440537452,0.0290544722229242,0.5921052631578947
1.0,0.142,0.12,0.2934527993202209,0.0214182566851377,0.5421428571428571
1.0,0.13,0.106,0.1412775814533233,0.0098318103700876,0.4560455747955749
